Emp_ID,Full_Name,Gender,DOB,Age,Nationality,Ethnicity,Job_Title,Department,Job_Level,Hire_Date,Status,Emp_Type,Tenure (Years),Salary_Band,Salary,Job_Rating,Location,Days_Absent,Sick_Days,Annual_Leave
1140,Constance Parks,F,28/10/1959,61,Indian,Asian,Recruitment Manager,HR,Manager,28/10/1979,Active,Full Time,41,B,"$40,000.00",3,France,2,2,0
1232,Anita Barton,F,3/2/1960,61,Pakistani,Asian,Finance Manager,Finance,Manager,3/2/1980,Active,Part Time,41,A,"$30,000.00",3,Canada,13,8,5
1320,Britta Shannon,F,7/11/1959,61,Portugese,Black,Brand Manager,Marketing,Manager,7/11/1979,Retired,Other,41,A,"$30,000.00",1,France,6,6,0
1377,Delta Scholl,F,11/1/1960,61,Japanese,Asian,PA ,Admin,Non-Manager,11/1/1980,Active,Full Time,41,D,"$60,000.00",3,South African,1,1,0
1399,Celeste Mendenhall,F,22/10/1959,61,Portugese,Black,PA ,Admin,Non-Manager,22/10/1979,Active,Full Time,41,C,"$50,000.00",3,Canada,9,4,5
1414,Cleora Burch,F,1/1/1960,61,Japanese,Asian,Finance Manager,Finance,Manager,1/1/1980,Active,Full Time,41,D,"$60,000.00",1,Canada,5,5,0
1425,Dane Jeffrey,M,14/10/1959,61,Canadian,Black,PA ,Admin,Non-Manager,14/10/1979,Active,Full Time,41,D,"$60,000.00",3,Germany,10,4,6
1583,Adell Lilly,F,15/11/1959,61,Cuban,Hispanic/Latin,Marketing Assistant,Marketing,Manager,15/11/1979,Active,Full Time,41,D,"$60,000.00",3,Germany,6,6,0
1590,Demetrius Forbes,M,17/12/1959,61,Japanese,Asian,Sales Manager,Sales,Manager,17/12/1979,Retired,Other,41,C,"$50,000.00",4,Canada,15,4,11
1597,Christal Means,F,29/2/1960,61,Nigerian,Black,Sales Assistant,Sales,Non-Manager,29/2/1980,Active,Full Time,41,B,"$40,000.00",3,Australia,8,8,0
6,Linda Martinez,F,23/11/1958,62,Canadian,White,Procurement and Planning,Planning,Non-Manager,23/11/1978,Active,Full Time,42,C,"$50,000.00",5,Australia,3,3,0
59,Kathryn Gonzales,F,16/4/1959,62,American,White,Finance Manager,Finance,Manager,16/4/1979,Resigned,Other,42,B,"$40,000.00",3,France,12,7,5
66,Craig Brooks,M,26/11/1958,62,Canadian,White,HR Administrator,HR,Non-Manager,26/11/1978,Resigned,Other,42,A,"$30,000.00",1,South African,9,4,5
219,Wayne Watson,M,7/6/1958,62,Cuban,Hispanic/Latin,Marketing Assistant,Marketing,Manager,7/6/1978,Resigned,Other,42,D,"$60,000.00",3,UK,11,6,5
234,Jeffrey Rodriguez,M,15/4/1959,62,Japanese,Asian,Recruitment Manager,HR,Manager,15/4/1979,Active,Part Time,42,A,"$30,000.00",3,France,11,6,5
272,Chris Cooper,M,16/1/1959,62,Iranian,Persian,Developer,IT,Non-Manager,16/1/1979,Active,Part Time,42,A,"$30,000.00",3,South African,4,4,0
296,Kelly Green,F,5/11/1958,62,Canadian,White,Sales Clerk,Sales,Non-Manager,5/11/1978,Resigned,Other,42,B,"$40,000.00",2,USA,7,7,0
310,Johnny Turner,M,21/8/1958,62,Nigerian,Black,Sales Assistant,Sales,Non-Manager,21/8/1978,Active,Other,42,B,"$40,000.00",3,UK,10,4,6
318,Katherine Miller,F,20/8/1958,62,Indian,Asian,Recruitment Manager,HR,Manager,20/8/1978,Active,Part Time,42,A,"$30,000.00",3,Germany,1,1,0
332,Brenda Gonzalez,F,31/12/1958,62,French,White,HR Manager,HR,Manager,31/12/1978,Active,Part Time,42,C,"$50,000.00",1,USA,12,7,5
340,Peter Sanders,M,13/8/1958,62,Australian,White,Marketing Manager,Marketing,Manager,13/8/1978,Active,Part Time,42,A,"$30,000.00",2,Australia,14,4,10
379,Sara Griffin,F,5/9/1958,62,German,White,Administrator,Admin,Non-Manager,5/9/1978,Active,Part Time,42,B,"$40,000.00",1,South African,8,8,0
407,Thomas Taylor,M,10/9/1958,62,Mexican,Hispanic/Latin,Marketing Assistant,Marketing,Manager,10/9/1978,Active,Other,42,A,"$30,000.00",3,Germany,4,4,0
466,Charles Edwards,M,18/12/1958,62,Nigerian,Black,Credit Controller,Finance,Non-Manager,18/12/1978,Active,Part Time,42,D,"$60,000.00",2,France,15,4,11
490,Gerald Parker,M,13/3/1959,62,Australian,White,Credit Controller,Finance,Non-Manager,13/3/1979,Active,Part Time,42,C,"$50,000.00",1,Germany,11,6,5
535,Cornelius Stanley,M,8/6/1958,62,Japanese,Asian,Marketing Assistant,Marketing,Manager,8/6/1978,Active,Part Time,42,C,"$50,000.00",3,Germany,3,3,0
609,Yolanda Elliott,F,5/12/1958,62,Pakistani,Asian,Developer,IT,Non-Manager,5/12/1978,Active,Part Time,42,B,"$40,000.00",1,Australia,6,6,0
708,Lester Fleming,M,16/1/1959,62,Portugese,White,Administrator,Admin,Non-Manager,16/1/1979,Active,Full Time,42,B,"$40,000.00",3,UK,8,8,0
730,Shari Harper,F,3/3/1959,62,French,White,IT Analyst,IT,Non-Manager,3/3/1979,Retired,Other,42,D,"$60,000.00",3,Canada,12,7,5
835,Frances Carpenter,F,20/4/1959,62,Irish,White,Sales Assistant,Sales,Non-Manager,20/4/1979,Active,Full Time,42,C,"$50,000.00",3,UK,7,7,0
879,Doris Hamilton,F,7/1/1959,62,Iranian,Persian,PA ,Admin,Non-Manager,7/1/1979,Retired,Other,42,C,"$50,000.00",1,Canada,2,2,0
1008,Charlene Jefferson,F,28/3/1959,62,British,White,PA ,Admin,Non-Manager,28/3/1979,Active,Full Time,42,C,"$50,000.00",1,Germany,8,8,0
1090,Lynne Rice,F,20/12/1958,62,Iranian,Persian,Brand Manager,Marketing,Manager,20/12/1978,Retired,Other,42,C,"$50,000.00",1,Australia,13,8,5
1104,Myra Lee,F,13/4/1959,62,Nigerian,Black,Finance Manager,Finance,Manager,13/4/1979,Active,Full Time,42,B,"$40,000.00",2,Canada,8,8,0
1143,Thelma Daniel,F,7/11/1958,62,British,Black,Brand Manager,Marketing,Manager,7/11/1978,Active,Full Time,42,D,"$60,000.00",4,South African,14,4,10
1235,Silvia Carroll,F,15/3/1959,62,Iranian,Persian,Sales Manager,Sales,Manager,15/3/1979,Active,Part Time,42,D,"$60,000.00",3,South African,4,4,0
1362,Jeanelle Dickson,F,11/2/1959,62,Irish,Black,HR Administrator,HR,Non-Manager,11/2/1979,Retired,Other,42,A,"$30,000.00",3,Australia,8,8,0
1422,Amalia Redding,F,14/6/1958,62,Brazilian,Hispanic/Latin,HR Assistant,HR,Non-Manager,14/6/1978,Active,Full Time,42,A,"$30,000.00",3,USA,10,4,6
1496,Isa Hager,F,19/10/1958,62,Chinese,Asian,Recruitment Manager,HR,Manager,19/10/1978,Retired,Other,42,A,"$30,000.00",2,Canada,8,8,0
1513,Sol Candelaria,M,11/10/1958,62,Brazilian,Hispanic/Latin,Credit Controller,Finance,Non-Manager,11/10/1978,Active,Part Time,42,A,"$30,000.00",2,Germany,15,4,11
1556,Joannie Jernigan,F,15/2/1959,62,German,Black,Security Officer,IT,Non-Manager,15/2/1979,Active,Full Time,42,C,"$50,000.00",2,South African,1,1,0
1589,Evelyne Rapp,F,30/12/1958,62,Mexican,Hispanic/Latin,Developer,IT,Non-Manager,30/12/1978,Active,Full Time,42,A,"$30,000.00",1,USA,5,5,0
89,Theresa Sanders,F,28/8/1957,63,Pakistani,Asian,HR Administrator,HR,Non-Manager,28/8/1977,Resigned,Other,43,D,"$60,000.00",1,Canada,5,5,0
99,Donald Griffin,M,10/10/1957,63,Nigerian,Black,Marketing Assistant,Marketing,Manager,10/10/1977,Active,Part Time,43,A,"$30,000.00",5,USA,4,4,0
114,Sandra Walker,F,9/2/1958,63,Iranian,Persian,Marketing Manager,Marketing,Manager,9/2/1978,Terminated,Other,43,D,"$60,000.00",5,Australia,6,6,0
140,Catherine Butler,F,2/3/1958,63,Irish,White,Payroll,Finance,Non-Manager,2/3/1978,Active,Part Time,43,C,"$50,000.00",1,Australia,3,3,0
244,Shawn Clark,M,7/1/1958,63,Chinese,Asian,Marketing Assistant,Marketing,Manager,7/1/1978,Retired,Other,43,C,"$50,000.00",2,France,0,0,0
283,Elizabeth Thomas,F,30/9/1957,63,Japanese,Asian,Marketing Assistant,Marketing,Manager,30/9/1977,Resigned,Other,43,A,"$30,000.00",3,Canada,14,4,10
333,Kathy Reed,F,13/4/1958,63,Cuban,Hispanic/Latin,Administrator,Admin,Non-Manager,13/4/1978,Active,Part Time,43,A,"$30,000.00",1,Canada,9,4,5
368,Kelly Smith,F,30/4/1958,63,British,White,Sales Manager,Sales,Manager,30/4/1978,Active,Part Time,43,C,"$50,000.00",3,Australia,10,4,6
394,Nicole Kelly,F,21/7/1957,63,Cuban,Hispanic/Latin,Administrator,Admin,Non-Manager,21/7/1977,Active,Part Time,43,A,"$30,000.00",3,France,11,6,5
497,Lois Gilbert,F,4/3/1958,63,Brazilian,Hispanic/Latin,Credit Controller,Finance,Non-Manager,4/3/1978,Retired,Other,43,D,"$60,000.00",4,South African,5,5,0
505,Alexandra Steele,F,10/10/1957,63,Iranian,Persian,Brand Manager,Marketing,Manager,10/10/1977,Active,Other,43,B,"$40,000.00",3,Canada,4,4,0
524,Pam Conner,F,12/9/1957,63,Brazilian,Hispanic/Latin,Developer,IT,Non-Manager,12/9/1977,Active,Part Time,43,B,"$40,000.00",2,Germany,9,4,5
553,Molly Chavez,F,27/4/1958,63,Canadian,White,PA ,Admin,Non-Manager,27/4/1978,Retired,Other,43,A,"$30,000.00",3,Australia,12,7,5
686,Joshua Alexander,M,26/10/1957,63,German,White,Brand Manager,Marketing,Manager,26/10/1977,Retired,Other,43,B,"$40,000.00",2,UK,7,7,0
698,Sue French,F,16/3/1958,63,Mexican,Hispanic/Latin,PA ,Admin,Non-Manager,16/3/1978,Active,Part Time,43,A,"$30,000.00",3,Australia,3,3,0
733,Cecelia Gibson,F,28/2/1958,63,American,White,Marketing Assistant,Marketing,Manager,28/2/1978,Active,Full Time,43,B,"$40,000.00",2,USA,3,3,0
800,Tonya Carroll,F,1/12/1957,63,Canadian,White,Sales Clerk,Sales,Non-Manager,1/12/1977,Retired,Other,43,D,"$60,000.00",3,France,4,4,0
821,Della Jackson,F,16/3/1958,63,Mexican,Hispanic/Latin,PA ,Admin,Non-Manager,16/3/1978,Active,Full Time,43,A,"$30,000.00",1,France,14,4,10
885,Shirley Porter,F,10/1/1958,63,American,White,Payroll,Finance,Non-Manager,10/1/1978,Retired,Other,43,D,"$60,000.00",2,Germany,0,0,0
887,Stephanie Ball,F,2/2/1958,63,Japanese,Asian,Credit Controller,Finance,Non-Manager,2/2/1978,Active,Full Time,43,A,"$30,000.00",3,USA,7,7,0
931,Rickey Jackson,M,14/4/1958,63,French,White,Sales Clerk,Sales,Non-Manager,14/4/1978,Active,Full Time,43,D,"$60,000.00",1,Canada,7,7,0
993,Jared Pope,M,15/10/1957,63,Pakistani,Asian,IT Analyst,IT,Non-Manager,15/10/1977,Active,Full Time,43,A,"$30,000.00",1,Australia,3,3,0
1027,Lois Perry,F,17/4/1958,63,British,White,PA ,Admin,Non-Manager,17/4/1978,Active,Full Time,43,C,"$50,000.00",3,Australia,15,4,11
1046,Lana Rhodes,F,4/10/1957,63,Indian,Asian,Credit Controller,Finance,Non-Manager,4/10/1977,Retired,Other,43,D,"$60,000.00",2,UK,13,8,5
1070,Leah Pierce,F,1/10/1957,63,Mexican,Hispanic/Latin,Sales Assistant,Sales,Non-Manager,1/10/1977,Active,Full Time,43,D,"$60,000.00",1,Germany,6,6,0
1075,Ramona Fowler,F,1/10/1957,63,Mexican,Hispanic/Latin,Procurement and Planning,Planning,Non-Manager,1/10/1977,Retired,Other,43,D,"$60,000.00",4,Canada,4,4,0
1136,Pamela Crawford,F,3/8/1957,63,Cuban,Hispanic/Latin,Marketing Manager,Marketing,Manager,3/8/1977,Active,Full Time,43,D,"$60,000.00",3,Germany,2,2,0
1202,Rosalie Welch,F,23/12/1957,63,Mexican,Hispanic/Latin,IT Analyst,IT,Non-Manager,23/12/1977,Retired,Other,43,C,"$50,000.00",3,Canada,12,7,5
1224,Kari Willis,M,24/3/1958,63,Australian,Black,Credit Controller,Finance,Non-Manager,24/3/1978,Active,Part Time,43,B,"$40,000.00",4,South African,9,4,5
1234,Maggie Lane,F,16/2/1958,63,Cuban,Hispanic/Latin,Developer,IT,Non-Manager,16/2/1978,Active,Part Time,43,A,"$30,000.00",3,South African,14,4,10
1306,Shelba Hills,F,6/11/1957,63,Japanese,Asian,Finance Manager,Finance,Manager,6/11/1977,Active,Full Time,43,D,"$60,000.00",3,USA,8,8,0
1326,Chery Mcrae,F,25/4/1958,63,Canadian,Black,Marketing Assistant,Marketing,Manager,25/4/1978,Active,Full Time,43,A,"$30,000.00",1,Germany,13,8,5
1439,Carmel Knutson,F,6/1/1958,63,American,Black,Sales Assistant,Sales,Non-Manager,6/1/1978,Active,Full Time,43,B,"$40,000.00",2,Germany,7,7,0
1473,Celsa Getz,F,13/9/1957,63,Brazilian,Hispanic/Latin,Marketing Assistant,Marketing,Manager,13/9/1977,Active,Full Time,43,B,"$40,000.00",1,France,10,4,6
1479,Myrtie Waldron,F,9/2/1958,63,British,Black,Credit Controller,Finance,Non-Manager,9/2/1978,Active,Full Time,43,A,"$30,000.00",1,USA,9,4,5
20,Steve Powell,M,9/4/1957,64,French,White,PA ,Admin,Non-Manager,9/4/1977,Retired,Other,44,C,"$50,000.00",1,Germany,14,4,10
120,Brian Hughes,M,16/11/1956,64,Cuban,Hispanic/Latin,Procurement and Planning,Planning,Non-Manager,16/11/1976,Active,Part Time,44,D,"$60,000.00",5,Canada,8,8,0
133,Jerry Hall,M,14/3/1957,64,Iranian,Persian,Credit Controller,Finance,Non-Manager,14/3/1977,Terminated,Other,44,A,"$30,000.00",2,USA,10,4,6
139,Craig Gonzalez,M,23/6/1956,64,Brazilian,Hispanic/Latin,Sales Clerk,Sales,Non-Manager,23/6/1976,Terminated,Other,44,C,"$50,000.00",3,France,0,0,0
182,Willie Wilson,M,15/12/1956,64,Iranian,Persian,HR Administrator,HR,Non-Manager,15/12/1976,Active,Part Time,44,A,"$30,000.00",4,UK,8,8,0
287,Michael Thompson,M,30/11/1956,64,Nigerian,Black,Marketing Assistant,Marketing,Manager,30/11/1976,Active,Part Time,44,B,"$40,000.00",4,USA,12,10,2
409,Brandon Smith,M,20/9/1956,64,Nigerian,Black,Payroll,Finance,Non-Manager,20/9/1976,Active,Part Time,44,D,"$60,000.00",1,UK,1,1,0
458,Mark Harris,M,10/3/1957,64,Australian,White,Procurement and Planning,Planning,Non-Manager,10/3/1977,Active,Part Time,44,A,"$30,000.00",3,Australia,6,6,0
462,John Rogers,M,16/1/1957,64,French,White,Administrator,Admin,Non-Manager,16/1/1977,Active,Part Time,44,A,"$30,000.00",2,South African,13,8,5
540,Moses Simpson,M,14/1/1957,64,Canadian,White,IT Analyst,IT,Non-Manager,14/1/1977,Active,Part Time,44,B,"$40,000.00",4,France,7,7,0
558,Leon Norman,M,21/7/1956,64,Brazilian,Hispanic/Latin,HR Administrator,HR,Non-Manager,21/7/1976,Retired,Other,44,D,"$60,000.00",4,South African,5,5,0
597,Ashley Bishop,F,11/11/1956,64,Iranian,Persian,Sales Clerk,Sales,Non-Manager,11/11/1976,Active,Part Time,44,A,"$30,000.00",3,UK,5,5,0
663,Emmett Alvarez,M,30/6/1956,64,French,White,IT Analyst,IT,Non-Manager,30/6/1976,Active,Part Time,44,D,"$60,000.00",1,Australia,4,4,0
667,Salvatore Munoz,M,14/9/1956,64,Iranian,Persian,Credit Controller,Finance,Non-Manager,14/9/1976,Active,Part Time,44,A,"$30,000.00",1,Canada,14,4,10
668,Anthony Greer,M,25/10/1956,64,American,White,Brand Manager,Marketing,Manager,25/10/1976,Active,Part Time,44,D,"$60,000.00",2,UK,7,7,0
806,Anne Nash,F,21/4/1957,64,Australian,White,Procurement and Planning,Planning,Non-Manager,21/4/1977,Retired,Other,44,A,"$30,000.00",3,UK,15,4,11
823,Misty Hill,F,27/2/1957,64,Iranian,Persian,Sales Manager,Sales,Manager,27/2/1977,Active,Full Time,44,C,"$50,000.00",4,UK,12,7,5
842,April Evans,F,1/6/1956,64,Chinese,Asian,Recruitment Manager,HR,Manager,1/6/1976,Active,Full Time,44,B,"$40,000.00",4,Canada,10,4,6
869,Kay Parker,F,18/6/1956,64,South African,White,Brand Manager,Marketing,Manager,18/6/1976,Active,Full Time,44,B,"$40,000.00",3,Germany,1,1,0
895,Mona Tucker,F,13/2/1957,64,Brazilian,Hispanic/Latin,PA ,Admin,Non-Manager,13/2/1977,Active,Full Time,44,D,"$60,000.00",4,UK,10,4,6
906,Wilbur Blair,M,8/3/1957,64,German,White,Credit Controller,Finance,Non-Manager,8/3/1977,Active,Full Time,44,A,"$30,000.00",3,Germany,2,2,0
935,James Miller,M,16/4/1957,64,Chinese,Asian,HR Assistant,HR,Non-Manager,16/4/1977,Active,Full Time,44,B,"$40,000.00",3,Australia,0,0,0
939,Elias Silva,M,21/9/1956,64,French,White,Sales Assistant,Sales,Non-Manager,21/9/1976,Active,Full Time,44,C,"$50,000.00",2,Canada,12,7,5
957,Milton Steele,M,23/7/1956,64,Cuban,Hispanic/Latin,Finance Manager,Finance,Manager,23/7/1976,Active,Full Time,44,C,"$50,000.00",1,UK,4,4,0
1094,Traci Gutierrez,F,12/10/1956,64,Pakistani,Asian,Marketing Manager,Marketing,Manager,12/10/1976,Active,Full Time,44,C,"$50,000.00",1,UK,5,5,0
1109,Erika Taylor,F,20/4/1957,64,British,White,Sales Manager,Sales,Manager,20/4/1977,Active,Full Time,44,B,"$40,000.00",3,USA,13,8,5
1116,Sheila Bradley,F,2/7/1956,64,Canadian,White,Sales Manager,Sales,Manager,2/7/1976,Active,Full Time,44,B,"$40,000.00",4,UK,2,2,0
1124,Kate Sharp,F,9/1/1957,64,Brazilian,Hispanic/Latin,Recruitment Manager,HR,Manager,9/1/1977,Active,Full Time,44,A,"$30,000.00",1,UK,9,4,5
1155,Charlene Stevens,F,26/6/1956,64,Canadian,Black,Sales Clerk,Sales,Non-Manager,26/6/1976,Active,Full Time,44,C,"$50,000.00",2,Australia,9,4,5
1172,Elaine Thompson,F,8/2/1957,64,Australian,Black,HR Administrator,HR,Non-Manager,8/2/1977,Active,Full Time,44,C,"$50,000.00",4,Australia,10,4,6
1192,Jasmine Burke,F,19/7/1956,64,Japanese,Asian,Procurement and Planning,Planning,Non-Manager,19/7/1976,Active,Full Time,44,C,"$50,000.00",4,USA,0,0,0
1229,Lynette Hall,F,24/2/1957,64,Chinese,Asian,Administrator,Admin,Non-Manager,24/2/1977,Active,Part Time,44,C,"$50,000.00",4,Australia,0,0,0
1237,Bridget Mills,F,9/11/1956,64,South African,Black,Marketing Assistant,Marketing,Manager,9/11/1976,Active,Part Time,44,C,"$50,000.00",4,USA,8,8,0
1242,Stacey Stephens,F,22/10/1956,64,Indian,Asian,Payroll,Finance,Non-Manager,22/10/1976,Active,Part Time,44,D,"$60,000.00",3,Germany,8,8,0
1272,Leigh Benson,F,6/2/1957,64,Portugese,Black,HR Assistant,HR,Non-Manager,6/2/1977,Retired,Other,44,B,"$40,000.00",3,UK,14,4,10
1300,Shona Fortner,F,11/6/1956,64,Irish,Black,Sales Clerk,Sales,Non-Manager,11/6/1976,Active,Full Time,44,B,"$40,000.00",2,USA,13,8,5
1322,Genia Keaton,F,6/9/1956,64,British,Black,HR Administrator,HR,Non-Manager,6/9/1976,Active,Full Time,44,A,"$30,000.00",2,UK,10,4,6
1352,Deja Marcum,M,22/3/1957,64,Brazilian,Hispanic/Latin,Credit Controller,Finance,Non-Manager,22/3/1977,Retired,Other,44,B,"$40,000.00",2,USA,5,5,0
1483,Edyth Tomlinson,F,7/9/1956,64,Mexican,Hispanic/Latin,Security Officer,IT,Non-Manager,7/9/1976,Active,Full Time,44,D,"$60,000.00",4,USA,9,4,5
1521,Kerstin Hahn,F,27/7/1956,64,Pakistani,Asian,Sales Assistant,Sales,Non-Manager,27/7/1976,Active,Part Time,44,C,"$50,000.00",2,UK,7,7,0
1527,Amado Tirado,M,8/12/1956,64,Brazilian,Hispanic/Latin,IT Analyst,IT,Non-Manager,8/12/1976,Active,Full Time,44,D,"$60,000.00",4,Germany,11,6,5
16,Timothy Patterson,M,22/1/1956,65,French,White,Recruitment Manager,HR,Manager,22/1/1976,Terminated,Other,45,A,"$30,000.00",3,Canada,12,7,5
109,Martin Lee,M,10/3/1956,65,French,White,Marketing Assistant,Marketing,Manager,10/3/1976,Retired,Other,45,D,"$60,000.00",5,Germany,8,8,0
158,Jose Cook,M,13/11/1955,65,Iranian,Persian,Credit Controller,Finance,Non-Manager,13/11/1975,Retired,Other,45,B,"$40,000.00",5,UK,1,1,0
181,Johnny Murphy,M,31/12/1955,65,British,White,Credit Controller,Finance,Non-Manager,31/12/1975,Retired,Other,45,B,"$40,000.00",4,South African,6,6,0
230,Mary Price,F,26/9/1955,65,Brazilian,Hispanic/Latin,Sales Manager,Sales,Manager,26/9/1975,Retired,Other,45,B,"$40,000.00",3,Australia,5,5,0
393,Anthony Peterson,M,28/4/1956,65,Irish,White,Credit Controller,Finance,Non-Manager,28/4/1976,Active,Part Time,45,B,"$40,000.00",3,South African,10,4,6
436,Judy Green,F,19/2/1956,65,Iranian,Persian,Sales Assistant,Sales,Non-Manager,19/2/1976,Active,Part Time,45,C,"$50,000.00",1,UK,7,7,0
510,Perry Moss,M,29/4/1956,65,Japanese,Asian,Payroll,Finance,Non-Manager,29/4/1976,Active,Part Time,45,B,"$40,000.00",3,Australia,15,4,11
517,Madeline Adkins,F,27/9/1955,65,British,White,HR Manager,HR,Manager,27/9/1975,Retired,Other,45,B,"$40,000.00",1,South African,10,4,6
569,Luke Sharp,M,7/6/1955,65,Nigerian,Black,Administrator,Admin,Non-Manager,7/6/1975,Retired,Other,45,B,"$40,000.00",3,Australia,8,8,0
590,Tasha Knight,F,20/6/1955,65,Irish,White,Finance Manager,Finance,Manager,20/6/1975,Retired,Other,45,B,"$40,000.00",1,France,7,7,0
593,Jeffery Robbins,M,8/7/1955,65,Portugese,White,Finance Manager,Finance,Manager,8/7/1975,Retired,Other,45,C,"$50,000.00",4,France,0,0,0
651,Jane Gonzales,F,11/7/1955,65,Pakistani,Asian,Finance Manager,Finance,Manager,11/7/1975,Retired,Other,45,C,"$50,000.00",1,South African,9,4,5
738,Guy Nunez,M,13/11/1955,65,Japanese,Asian,Payroll,Finance,Non-Manager,13/11/1975,Retired,Other,45,C,"$50,000.00",3,Germany,9,4,5
854,Vera Sanchez,F,16/12/1955,65,German,White,Credit Controller,Finance,Non-Manager,16/12/1975,Retired,Other,45,A,"$30,000.00",2,France,4,4,0
902,Jose Peterson,M,30/4/1956,65,South African,White,Sales Assistant,Sales,Non-Manager,30/4/1976,Active,Full Time,45,D,"$60,000.00",3,Germany,2,2,0
923,Lowell Burke,M,24/8/1955,65,Pakistani,Asian,Developer,IT,Non-Manager,24/8/1975,Retired,Other,45,A,"$30,000.00",1,France,3,3,0
976,Gary Ortiz,M,9/6/1955,65,South African,White,Marketing Assistant,Marketing,Manager,9/6/1975,Retired,Other,45,A,"$30,000.00",3,UK,7,7,0
1058,Gladys Nunez,F,3/8/1955,65,Indian,Asian,Developer,IT,Non-Manager,3/8/1975,Retired,Other,45,C,"$50,000.00",4,South African,2,2,0
1074,Roxanne Vaughn,M,30/1/1956,65,South African,White,Administrator,Admin,Non-Manager,30/1/1976,Retired,Other,45,B,"$40,000.00",2,USA,0,0,0
1077,Leticia Mitchell,F,5/10/1955,65,South African,White,IT Analyst,IT,Non-Manager,5/10/1975,Retired,Other,45,D,"$60,000.00",3,Australia,11,6,5
1139,Maria Frazier,F,7/10/1955,65,Canadian,Black,HR Manager,HR,Manager,7/10/1975,Retired,Other,45,C,"$50,000.00",1,Australia,13,8,5
1146,Kristi Mitchell,F,7/11/1955,65,German,Black,HR Manager,HR,Manager,7/11/1975,Retired,Other,45,B,"$40,000.00",4,Australia,0,0,0
1277,Charlotte Baldwin,F,17/3/1956,65,Mexican,Hispanic/Latin,Marketing Assistant,Marketing,Manager,17/3/1976,Retired,Other,45,B,"$40,000.00",3,South African,14,4,10
1373,Lashanda Kimmel,F,24/10/1955,65,Australian,Black,HR Assistant,HR,Non-Manager,24/10/1975,Retired,Other,45,B,"$40,000.00",3,France,3,3,0
1385,Ping Curtin,M,9/9/1955,65,Pakistani,Asian,Sales Clerk,Sales,Non-Manager,9/9/1975,Retired,Other,45,D,"$60,000.00",1,Germany,7,7,0
1440,Carlos Nadeau,M,16/10/1955,65,Iranian,Persian,Recruitment Manager,HR,Manager,16/10/1975,Retired,Other,45,D,"$60,000.00",2,Germany,0,0,0
1492,Raphael Lindstrom,M,12/8/1955,65,Japanese,Asian,Security Officer,IT,Non-Manager,12/8/1975,Retired,Other,45,B,"$40,000.00",3,Canada,0,0,0
1512,Floria Mathias,F,3/1/1956,65,British,Black,Administrator,Admin,Non-Manager,3/1/1976,Active,Part Time,45,A,"$30,000.00",2,UK,10,4,6
1524,Sharda Zamora,F,22/10/1955,65,British,Black,Security Officer,IT,Non-Manager,22/10/1975,Retired,Other,45,C,"$50,000.00",3,Canada,3,3,0
1566,Kyla Keeton,F,19/7/1955,65,French,Black,HR Manager,HR,Manager,19/7/1975,Retired,Other,45,A,"$30,000.00",1,Australia,7,7,0
1599,Desmond Yanez,M,19/10/1955,65,Indian,Asian,PA ,Admin,Non-Manager,19/10/1975,Retired,Other,45,C,"$50,000.00",3,Australia,15,4,11
125,Nicole Perry,F,7/3/1955,66,British,White,Marketing Assistant,Marketing,Manager,7/3/1975,Retired,Other,46,C,"$50,000.00",1,France,12,7,5
223,Anna Garcia,F,26/3/1955,66,Brazilian,Hispanic/Latin,IT Analyst,IT,Non-Manager,26/3/1975,Retired,Other,46,A,"$30,000.00",1,Canada,9,4,5
252,Jesse Anderson,F,16/3/1955,66,German,White,Marketing Manager,Marketing,Manager,16/3/1975,Retired,Other,46,D,"$60,000.00",2,USA,10,4,6
335,Angela Wood,F,11/3/1955,66,Australian,White,Payroll,Finance,Non-Manager,11/3/1975,Retired,Other,46,A,"$30,000.00",3,Canada,0,0,0
371,Ronald Evans,M,25/2/1955,66,Pakistani,Asian,Sales Clerk,Sales,Non-Manager,25/2/1975,Retired,Other,46,A,"$30,000.00",4,South African,11,6,5
